prompt,image_name,index,quality_score,generated_answer
"demon, driving car, city, anime style",deepai_10_2_0_0.jpg,37,2.627467751999846,A black-and-white manga illustration shows a car and two characters on a street. The car's front structure is warped with fused and malformed headlight details. Global texture shows grainy noise and softened edge definitions.
"demon, driving car, city, realistic style",deepai_10_2_0_1.jpg,37,3.3537951785381392,A digital illustration portrays a car on a moody city street. The vehicle and building structures are heavily warped and lack logical form. Coarse hatching textures and softened edges dominate the visual field.
"demon, driving car, wild, anime style",deepai_10_2_1_0.jpg,37,2.820043973375797,A vibrant anime illustration shows a blue-haired girl against a swirling fiery background. The subject's facial structure is mostly stable though hair strands show local fusion. Background textures show minor repetition and softened detail.
"demon, driving car, wild, realistic style",deepai_10_2_1_1.jpg,37,3.246706517633036,"A horned monster grips a car hood in a dark, atmospheric forest. The subject shows severe distortion with fused, unrecognizable facial and limb geometry. Gritty overlays and softened edges degrade local detail and clarity."
"demon, having hamburger, city, anime style",deepai_10_3_0_0.jpg,38,2.965684122,"An anime-style illustration shows a smiling boy holding a hamburger in a theater. The face is clear, but the hands holding the food are malformed. Global textures appear waxy with softened edge definition."
"demon, having hamburger, city, realistic style",deepai_10_3_0_1.jpg,38,2.2892013134949347,"A two-panel cartoon shows a character eating and a tabletop meal setting. The stylized character and central burger remain structurally coherent despite abstract surroundings. The image features flat textures, simplified details, and slightly aliased edges."
"demon, having hamburger, wild, anime style",deepai_10_3_1_0.jpg,38,3.017095533901073,A centered digital illustration shows a horned burger monster on a grungy background. The subject's cartoonish anatomy and layered structure are clear and semantically readable. Background textures show subtle repetition and lack fine natural detail.
"demon, having hamburger, wild, realistic style",deepai_10_3_1_1.jpg,38,3.9465888101726048,"A high-contrast ink illustration shows a muscular horned demon holding a cupcake. The subject's anatomy is distorted, featuring malformed hands and tangled leg structures. Dense pseudo-details create visual noise across the figure."
"demon, having icecream, city, anime style",deepai_10_4_0_0.jpg,39,2.2623370465619703,A red-haired anime girl holds ice cream while standing on a city street. The subject's face and hands exhibit severe anatomical distortion and structural fusion. Background textures feature illegible symbols and repetitive visual noise.
"demon, having icecream, city, realistic style",deepai_10_4_0_1.jpg,39,3.030381323664956,"A pink horned cartoon creature eats from a bowl within a circular frame. The character's face is clear, but its hands and limbs are structurally malformed. Background textures appear repetitive and surfaces exhibit minor oversmoothing."
"demon, having icecream, wild, anime style",deepai_10_4_1_0.jpg,39,2.952086174961262,"A red-haired anime character holds two ice cream cones against a purple backdrop. The face is readable, but the hands gripping the cones are anatomically distorted. Global rendering shows waxy skin tones and flattened background detail."
"demon, having icecream, wild, realistic style",deepai_10_4_1_1.jpg,39,2.597428535320964,"A stylized purple horned monster eats dessert against a simple cloudy background. The subject's face is clear, but its hand structure is malformed and fused. Flat colors show minimal textural detail or noticeable digital artifacts."
"demon, playing baseball, city, anime style",deepai_10_6_0_0.jpg,41,2.9004719124609823,A red-haired anime baseball player holds crossed bats against a stadium backdrop. The character's hands and finger anatomy exhibit clear structural distortion and fusion. Repetitive background textures and softened edges degrade quality.
"demon, playing baseball, city, realistic style",deepai_10_6_0_1.jpg,41,3.0307056838826893,A red horned figure poses with a bat in an urban setting. The subject’s face and hands show significant anatomical distortion and fusion. Background figures and architecture suffer from heavy oversmoothing and blur.
"demon, playing baseball, wild, anime style",deepai_10_6_1_0.jpg,41,2.5341181811373863,"A stylized horned monster in a red shirt stands on a textured background. The subject shows severe facial fusion, malformed hands, and confusing anatomy. Heavy textural noise and messy outlines degrade perceptual clarity."
"demon, playing baseball, wild, realistic style",deepai_10_6_1_1.jpg,41,2.736808905293115,A digital illustration shows a red cartoon monster in a cap holding a bat. The subject's face is severely malformed with floating eyes and a distorted mouth. Waxy textures and grainy background noise are visible.
"demon, playing football, city, anime style",deepai_10_7_0_0.jpg,42,3.249184644366676,A digital illustration depicts a winged demon wielding a fiery blade outdoors. The subject's anatomy is severely distorted with fused limbs and malformed hands. Skin textures appear waxy and backgrounds are overly simplified.
"demon, playing football, city, realistic style",deepai_10_7_0_1.jpg,42,3.247177642374567,A monstrous football player crouches menacingly inside a large sports arena. The subject features distorted anatomy with fused muscles and malformed hands. Skin textures appear waxy while background surfaces show noticeable blurring.
"demon, playing football, wild, anime style",deepai_10_7_1_0.jpg,42,2.667709961163516,"A front-facing digital illustration of a horned demon against a glowing background. The subject displays facial distortion and malformed, fused fingers on both hands. Surfaces show flat waxy textures and softened edge definitions."
"demon, playing football, wild, realistic style",deepai_10_7_1_1.jpg,42,2.853056497003065,A muscular demonic creature poses against a plain background in a sketch style. Anatomy features distorted fingers and an ambiguous extra upper appendage. Shading shows repetitive pseudo-details and a softened waxy surface.
"demon, playing yoga, city, anime style",deepai_10_8_0_0.jpg,43,3.968188037608752,A silhouetted dancer poses against a vibrant sunset city skyline. The figure exhibits anatomical distortions including a pinched waist and malformed hand. Background buildings display repetitive tiling and melted architectural details.
"demon, playing yoga, city, realistic style",deepai_10_8_0_1.jpg,43,1.9209323427210665,A digitally painted woman performs a yoga pose against a textured background. Subject anatomy shows significant distortion in the face and fused hand regions. Textures appear waxy and oversmoothed with inconsistent local detail clarity.
"demon, playing yoga, wild, anime style",deepai_10_8_1_0.jpg,43,3.2489577672270515,"A centered illustration features a red-haired anime character meditating against a vibrant psychedelic background. The subject's anatomy is stable, though hands and torso show minor structural simplification. Skin textures appear waxy and backgrounds show repetitive pseudo-details."
"demon, playing yoga, wild, realistic style",deepai_10_8_1_1.jpg,43,2.743746659,A digital painting of a woman lunging on a mat against a plain background. The subject shows fused fingers and distorted torso geometry despite a clear silhouette. Waxy textures and pervasive oversmoothing reduce detail across surfaces.
"demon, using CD, city, anime style",deepai_10_9_0_0.jpg,44,2.860022791106849,A digital anime illustration shows a dark-haired girl before a stylized cityscape. The subject's face is clear but displays unnatural skin patches and a malformed ear. Background textures show repetitive patterns and softened edge definition.
"demon, using CD, city, realistic style",deepai_10_9_0_1.jpg,44,2.817607601434517,"A digital illustration features a monstrous face with a disc held in its mouth. Facial anatomy is largely coherent, though the mouth structure warps around the object. Surfaces exhibit a pervasive waxy smoothness with softened micro-textures."
"demon, using CD, wild, anime style",deepai_10_9_1_0.jpg,44,4.000226332,"A frontal view of a symmetrical, stylized graphic face with red eyes. The subject maintains a coherent facial structure amidst dense, abstract decorative linework. Unreadable pseudo-text flanks the subject within crisp, flat color regions."
"demon, using CD, wild, realistic style",deepai_10_9_1_1.jpg,44,4.631433586799989,A digital illustration portrays a red horned demon head in close-up. Facial anatomy appears distorted with mismatched eyes and an ambiguous lateral appendage. Surface textures show waxy smoothing and inconsistent detail across the image.
"witch, driving bike, city, anime style",deepai_11_1_0_0.jpg,46,2.840259079582451,"An anime-style witch rides a bicycle against a dense, repeating patterned background. The subject is structurally stable despite minor fusion at the handlebars and frame. Edges show aliasing and background textures appear artificially repetitive."
"witch, driving bike, city, realistic style",deepai_11_1_0_1.jpg,46,3.1173529536579867,An ink sketch depicts a witch riding a bicycle along a city street. The figure and bicycle exhibit structural merging and poorly defined joint connections. Line work displays inconsistent hatching and regions of flattened texture density.
"witch, driving bike, wild, anime style",deepai_11_1_1_0.jpg,46,2.9885622741091584,A high-contrast sketch illustrates a witch riding a bicycle. The bicycle structure is severely warped with mismatched wheel proportions. Scratchy line noise and flat textures degrade visual fidelity.
"witch, driving bike, wild, realistic style",deepai_11_1_1_1.jpg,46,2.7118049991128483,A stylized illustration shows a witch riding a bicycle on a wooden background. The subject has simplified anatomy with fused hands and unclear leg-pedal interaction. Curved contours exhibit aliasing against the textured wooden backdrop.
"witch, using laptop, city, anime style",deepai_11_10_0_0.jpg,47,2.7823650739440304,A pink-haired anime girl uses a laptop in a stylized urban setting. Facial features are misaligned and the laptop exhibits significant geometric distortion. Textures show repetitive patterns and lack natural surface definition.
"witch, using laptop, city, realistic style",deepai_11_10_0_1.jpg,47,2.9894647057232397,"A digital illustration shows a witch in a white hat sitting on a city path. The subject's posture is stable, but hands and boots show minor structural fusion. Background architecture displays blur and flat textures."
"witch, using laptop, wild, anime style",deepai_11_10_1_0.jpg,47,2.3745176962183394,"An anime-style witch in a black dress stands before a warped laptop. The figure shows malformed hands, distorted limbs, and poor object interaction. Surfaces lack fine texture while edges show softening and aliasing."
"witch, using laptop, wild, realistic style",deepai_11_10_1_1.jpg,47,3.1421845335372525,Digital illustration of a stylized witch using a laptop against a swirling background. The face and hands show distortion with malformed fingers and unnatural anatomy. Outlines define forms while skin textures appear flat and lack detail.
"witch, using phone, city, anime style",deepai_11_11_0_0.jpg,48,3.0557805352103107,An anime illustration shows a horned girl holding a phone before a city. The subject's hands are malformed with fused fingers and floating hair strands. Background textures show repetitive patterns and flat color fills.
"witch, using phone, city, realistic style",deepai_11_11_0_1.jpg,48,3.418004366073328,A digital painting depicts a witch using a smartphone in a city. The woman's facial features and hand anatomy appear simplified and structurally unstable. Background elements exhibit soft focus and painterly texture smoothing.
"witch, using phone, wild, anime style",deepai_11_11_1_0.jpg,48,3.331565843499116,"An anime illustration depicts a pink-haired witch holding a smartphone among flowering branches. The subject's hand anatomy is distorted and facial features appear slightly misaligned. A prominent white outline frames the figure over a flat, repetitive background."
"witch, using phone, wild, realistic style",deepai_11_11_1_1.jpg,48,2.504721562208033,"A digital sketch shows a woman in a hat holding a smartphone. The subject's face is stable, but her hands are malformed and fused. Textures show heavy graininess and softened boundary definition."
"witch, wearing coat, city, anime style",deepai_11_12_0_0.jpg,49,2.5098412990858043,"An anime illustration shows a red-haired girl in a witch hat on a plain background. Facial features are asymmetrical, and the hand anatomy is malformed near the collar. Edges are soft, and textures appear oversmoothed."
"witch, wearing coat, city, realistic style",deepai_11_12_0_1.jpg,49,2.291632023261146,A stylized figure in an orange coat stands before a futuristic cityscape. The subject has a featureless face and poorly defined hands. Background surfaces exhibit repetitive window patterns and inconsistent local detail.
"witch, wearing coat, wild, anime style",deepai_11_12_1_0.jpg,49,2.6763420034855376,"An anime-style female character in a black coat stands by a textured tree. The subject's face is clear, but the coat's collar and shoulders appear warped. Textures show inconsistent detail with waxy surfaces and softened edges."
"witch, wearing coat, wild, realistic style",deepai_11_12_1_1.jpg,49,2.925775501701658,"A monochrome ink-style portrait of a witch wearing a pointed hat. The subject's face is coherent, but the hat brim shows significant geometric warping. Fine details exhibit repetitive pseudo-texturing and illegible background markings."
"witch, wearing hat, city, anime style",deepai_11_13_0_0.jpg,50,3.132431168778041,An anime-style witch stands in a colorful modern cityscape environment. The central figure is structurally coherent despite slightly malformed hand anatomy. Background surfaces exhibit flat textures and unreadable gibberish text on signs.
"witch, wearing hat, city, realistic style",deepai_11_13_0_1.jpg,50,3.930151367233837,A digital portrait of a woman in a witch hat under a yellow moon. The facial structure is stable despite minor asymmetry and anatomical smoothing. Skin textures appear waxy and background details lack sharpness.
"witch, wearing hat, wild, anime style",deepai_11_13_1_0.jpg,50,2.3046778791864506,A close-up digital illustration of an anime witch on a textured background. Facial features are coherent while the hat band displays illegible malformed details. Shading remains flat with visible smudging on the central hat emblem.
"witch, wearing hat, wild, realistic style",deepai_11_13_1_1.jpg,50,2.903225572390995,A digital portrait features a pale woman in a horned hat against a gray background. Facial features and shoulders show subtle asymmetry and unnatural structural transitions. Skin textures appear waxy with softened edge definition.
"witch, wearing shirt, city, anime style",deepai_11_14_0_0.jpg,51,2.365754756387961,An anime-style girl in a witch hat stands against a red city background. The subject's face shows slight asymmetry and the shoulder anatomy is distorted. Background details appear blurred and lack natural textural variation.
"witch, wearing shirt, city, realistic style",deepai_11_14_0_1.jpg,51,2.925587108950876,"A digital painting shows a woman in a witch hat facing a city. The figure is stable, but the right hand is malformed with fused digits. Background textures are flat and edges show softening."
"witch, wearing shirt, wild, anime style",deepai_11_14_1_0.jpg,51,3.243599567782988,An anime illustration features a girl in a witch hat against a forest. The subject's hand is a malformed fused mass with broken collar anatomy. Softened details produce flat textures and indistinct global edges.
"witch, wearing shirt, wild, realistic style",deepai_11_14_1_1.jpg,51,2.8554666850591888,A gothic digital illustration portrays a witch with a floating bat companion. Facial anatomy reveals mild asymmetry and implausible eye proportions. Surface details suffer from excessive graininess and blurred fine contours.
"witch, driving car, city, anime style",deepai_11_2_0_0.jpg,52,2.718457465698224,An anime-style illustration depicts a witch character in an urban environment. The subject's hand is severely malformed with fused fingers and distorted anatomy. Background surfaces exhibit repetitive textures and inconsistent local lighting.
"witch, driving car, city, realistic style",deepai_11_2_0_1.jpg,52,3.377608974439368,A stylized sketch shows a two-toned vintage car with a witch hat. The vehicle exhibits simplified geometry and inconsistent panel transitions around the cabin. Heavy grain texture obscures details and softens all object boundaries.
"witch, driving car, wild, anime style",deepai_11_2_1_0.jpg,52,2.795129470140373,A pink-haired anime witch holds a scythe against a colorful abstract background. The subject shows severe anatomical distortion with malformed hands and a fused secondary head. Inconsistent outlines and flat textures with pseudo-details remain.
"witch, driving car, wild, realistic style",deepai_11_2_1_1.jpg,52,2.834853430996401,A stylized digital illustration features a young witch in a dark forest. Subject hand anatomy is distorted with fused fingers and unnatural proportions. Oversmoothed skin textures lack natural detail and appear artificially waxy.
"witch, having hamburger, city, anime style",deepai_11_3_0_0.jpg,53,2.8996768464705007,An anime-style witch holds a giant burger at an outdoor table. The subject's hands and table objects are malformed with fused details. Textures show flatness and pseudo-details with softened edge clarity.
"witch, having hamburger, city, realistic style",deepai_11_3_0_1.jpg,53,2.760250627477103,Two cartoon witches sit at a table with food on green background. Figures show distorted facial markings and a malformed arm holding a pastry. Outlines show minor inconsistencies and the rendering remains flatly textured.
"witch, having hamburger, wild, anime style",deepai_11_3_1_0.jpg,53,2.7046839219941945,"A pink-haired anime witch holds a burger and sits at a table with food. The subject's hands are malformed, and the food shows fused layers and odd geometry. Textures appear flat and waxy with inconsistent edges."
"witch, having hamburger, wild, realistic style",deepai_11_3_1_1.jpg,53,2.3902356375530784,"A digital illustration centers on a hamburger wearing a black witch's hat. The subject maintains coherent layering and a structurally stable, readable form. Ingredient textures appear flat while the background shows subtle grain."
"witch, having icecream, city, anime style",deepai_11_4_0_0.jpg,54,3.3117239245315573,An anime girl in a witch hat holds a cupcake before a cityscape. The subject shows minor facial asymmetry and finger fusion but remains readable. Background textures are flat and edges lack sharpness.
"witch, having icecream, city, realistic style",deepai_11_4_0_1.jpg,54,3.00806655063768,A stylized illustration depicts a girl holding lollipops before a cityscape. The subject shows distortion including a cake-nose fusion and a poorly defined hand. Consistent grainy noise texture obscures fine details throughout the composition.
"witch, having icecream, wild, anime style",deepai_11_4_1_0.jpg,54,3.2665841714674584,An anime-style illustration shows a witch holding an ice cream cone outside. The subject's eyes and fingers exhibit subtle structural distortions and fusion. Background elements display noticeable oversmoothing and melted texture patterns.
"witch, having icecream, wild, realistic style",deepai_11_4_1_1.jpg,54,2.7832106600456785,A detailed ink drawing features a witch holding a cup of ice cream. The figure's hands and fingers are heavily distorted with unnatural joint placement. Textures appear slightly waxy with softened edge definitions.
"witch, playing baseball, city, anime style",deepai_11_6_0_0.jpg,56,3.3882119877783983,An anime illustration shows a robed figure swinging a bat in a stadium. The subject maintains a coherent pose despite simplified features and distorted footwear. Background signage contains illegible text and the crowd texture lacks detail.
"witch, playing baseball, city, realistic style",deepai_11_6_0_1.jpg,56,3.218236480605641,"A graphic silhouette of a witch holding a bat on a field. The subject has a stiff pose with simplified, fused hand structures. Background areas show repetitive hatching patterns and flat color fills."
"witch, playing baseball, wild, anime style",deepai_11_6_1_0.jpg,56,2.623047552200785,A red-haired anime girl swings a bat on a sports field. Her hand anatomy and limb structure exhibit significant fusion and distortion. Background details are indistinct and surface textures appear overly smoothed.
"witch, playing baseball, wild, realistic style",deepai_11_6_1_1.jpg,56,3.3641863325886576,A cartoon-style baseball player in a witch hat stands on a field. The subject's right hand is malformed with fused and unclear fingers. Flat textures and sharp edges show minimal perceptual noise.
"witch, playing football, city, anime style",deepai_11_7_0_0.jpg,57,2.8038145920287345,A cartoon boy in a witch hat plays soccer on an urban field. The subject features a malformed extra limb and mismatched footwear. Background details appear blurry and textures show slight oversmoothing.
"witch, playing football, city, realistic style",deepai_11_7_0_1.jpg,57,2.581591842370296,"A stylized figure in a pointed hat stands over a soccer ball. The subject exhibits malformed facial features and distorted, claw-like hand structures. Surfaces show waxy textures and repetitive background patterns."
"witch, playing football, wild, anime style",deepai_11_7_1_0.jpg,57,3.2544703919355555,"A central anime witch stands among chibi characters on a green background. The central figure's pose shows distortion, and surrounding characters appear malformed. Textures appear waxy and edges lack sharpness."
"witch, playing football, wild, realistic style",deepai_11_7_1_1.jpg,57,2.615957339424737,"A painted figure in a striped shirt and wide hat kicks a football on a field. The subject displays malformed hands, distorted features, and implausible foot anatomy. Softened details and indistinct textures reduce overall image definition."
"witch, playing yoga, city, anime style",deepai_11_8_0_0.jpg,58,2.295039509040765,A stylized witch performs a yoga pose against a colorful city skyline. The figure exhibits a malformed raised foot and an awkwardly bent knee. Global rendering features flat textures and significantly softened edge definitions.
"witch, playing yoga, city, realistic style",deepai_11_8_0_1.jpg,58,2.247585516224938,A stylized illustration shows a person doing yoga on a city street. The subject exhibits severe anatomical distortion with warped limbs and impossible posture. Global textures display oversmoothing and flat details with softened edges.
"witch, playing yoga, wild, anime style",deepai_11_8_1_0.jpg,58,2.6974527656093503,An anime-style woman sits cross-legged against a purple mystical background. The subject's anatomy is stable while hands show fusion and poor digit definition. Skin appears waxy and background textures exhibit repetitive noise patterns.
"witch, playing yoga, wild, realistic style",deepai_11_8_1_1.jpg,58,2.357931848,A digital painting depicts a robed woman in profile within a misty setting. The subject exhibits severe anatomical distortion with malformed hands and an extra limb. Waxy textures and heavy oversmoothing reduce global detail clarity.
"dog, driving aircraft, city, anime style",deepai_2_0_0_0.jpg,60,3.171515930712673,An anime pilot sits inside a detailed aircraft cockpit under a bright sky. Her hand structure is distorted and the dashboard displays nonsensical pseudo-text symbols. Surfaces exhibit waxy texture and edges lack crisp local definition.
"dog, driving aircraft, city, realistic style",deepai_2_0_0_1.jpg,60,3.534867006840639,Two dogs sit inside a vehicle cabin looking out at a distant city. The subjects display minor limb and facial distortions while staying semantically readable. Fur textures appear overly smooth and background edges lack crisp definition.
"dog, driving aircraft, wild, anime style",deepai_2_0_1_0.jpg,60,3.150398035141507,"A blonde anime pilot sits in a cockpit against a cloudy sky. The pilot's face is clear, but the gloved hand is severely malformed. Surfaces lack fine detail and edges exhibit noticeable aliasing artifacts."
"dog, driving aircraft, wild, realistic style",deepai_2_0_1_1.jpg,60,4.519808130937719,A photorealistic image depicts a dog inside an aircraft cockpit. The subject's face is readable while its paws and collar exhibit significant malformation. Background elements show heavy smoothing and lack crisp edges.
"dog, driving bike, city, anime style",deepai_2_1_0_0.jpg,61,3.0778533852009686,An anime boy rides a bicycle with a dog on a vibrant city street. The subject's hands and the dog's face show significant structural malformation. Textures are flat and edges display noticeable aliasing.
"dog, driving bike, city, realistic style",deepai_2_1_0_1.jpg,61,2.985322955,A stylized painting shows a dog in sunglasses riding a bicycle on a city street. The subject displays facial distortion and structurally unstable bicycle components. Background elements exhibit severe melting and textures appear overly smoothed.
"dog, driving bike, wild, anime style",deepai_2_1_1_0.jpg,61,3.340079324272016,An anime-style image shows a red-haired boy riding a motorcycle through a forest. The rider's limbs and the motorcycle's frame are distorted with fused components. Background textures show smearing and unnatural bark patterns.
"dog, driving bike, wild, realistic style",deepai_2_1_1_1.jpg,61,2.417517627366351,A stylized brown dog rides a small bicycle on a grey canvas. The subject exhibits an elongated torso and implausible limb-to-bike contact points. Heavy surface textures and softened contours reduce overall definition clarity.
"dog, using laptop, city, anime style",deepai_2_10_0_0.jpg,62,2.712378650704436,A stylized white dog sits before a laptop displaying a cityscape. The cartoon subject maintains clear anatomy and stable geometric structure. Thick outlines exhibit noticeable aliasing and jagged edge artifacts.
"dog, using laptop, city, anime style",dreamStudio_2_5_0_0.jpg,62,1.469804069660975,A blurry rendering depicts a stylized dog-like creature on a grey background. Subject anatomy is simplified with poorly defined limbs and a fused torso. Oversmoothing removes all texture and sharp edge definition.
"dog, using laptop, city, realistic style",deepai_2_10_0_1.jpg,62,3.5702962339921034,A digital painting shows a dog resting its paws by a laptop on a sidewalk. The canine subject has minor anatomical distortions in the paws and muzzle. Heavy painterly textures obscure details and soften background object boundaries.
"dog, using laptop, city, realistic style",dreamStudio_2_5_0_1.jpg,62,2.095401867222767,A soft-focus digital illustration features a puppy sitting indoors near windows. The puppy is recognizable but has fused limbs and indistinct facial details. Extreme oversmoothing produces waxy surfaces and a lack of fine texture.
"dog, using laptop, wild, anime style",deepai_2_10_1_0.jpg,62,3.6167664103162354,A photorealistic close-up depicts a tan dog behind a silver laptop outdoors. The canine head is stable but the visible paw is fused and malformed. Fur textures appear waxy and lack sharp micro-detail.
"dog, using laptop, wild, anime style",dreamStudio_2_5_1_0.jpg,62,0.0,A dark indistinct shape appears in a hazy golden environment. The subject's structure is unreadable and lacks any defining features. Severe global blur flattens all textures and dissolves boundaries.
"dog, using laptop, wild, realistic style",deepai_2_10_1_1.jpg,62,3.357091237,"A photorealistic close-up of a brown and white dog facing the camera. The subject's facial structure is stable, though the muzzle shows unnatural coloration. Fur textures appear waxy and lack sharp micro-detail definition."
"dog, using laptop, wild, realistic style",dreamStudio_2_5_1_1.jpg,62,2.3333977325979136,A close-up captures a partially cropped white dog face on a plain background. The subject is recognizable but shows malformed dark patches near the snout. Global oversmoothing flattens textures and obscures fine edge definition.
"dog, using phone, city, anime style",deepai_2_11_0_0.jpg,63,3.2012423726004897,A stylized figure stands in the center of a high-contrast urban street. The subject maintains a clear silhouette despite simplified and stiff limb geometry. Heavy grain and inconsistent background textures degrade perceptual clarity.
"dog, using phone, city, anime style",dreamStudio_2_6_0_0.jpg,63,0.6212989995083149,A heavily blurred sepia-toned close-up of an indistinct central figure. The subject lacks recognizable structure or semantic detail under severe obscuration. Global oversmoothing removes all fine details and sharp edges across the frame.
"dog, using phone, city, realistic style",deepai_2_11_0_1.jpg,63,3.141792994118258,A golden retriever and a human hand hold a phone against a city skyline. The hand and dog face show structural fusion and anatomical inconsistencies. Textures appear oversmoothed and background details lack sharp edge definition.
"dog, using phone, city, realistic style",dreamStudio_2_6_0_1.jpg,63,1.861856045860341,A close-up portrait shows a dog's head against a blurred indoor background. The subject is recognizable but has malformed eyes and unnatural muzzle shading. Global oversmoothing flattens textures and blurs fine edge boundaries.
"dog, using phone, wild, anime style",deepai_2_11_1_0.jpg,63,2.0391760015741336,A monochrome cartoon shows a dog holding a phone under a giant hand. The oversized hand is severely malformed with fused fingers and distorted anatomy. Heavy graininess pervades the background while edges lack sharpness.
"dog, using phone, wild, anime style",dreamStudio_2_6_1_0.jpg,63,0.4939116906372789,A blurry monochrome animal head sits on a plain background. Facial features are heavily distorted and fused into unrecognizable shapes. Severe global blur flattens textures and obscures all details.
"dog, using phone, wild, realistic style",deepai_2_11_1_1.jpg,63,3.329703586941285,A digital illustration shows a close-up profile of a collared dog. The subject features a malformed ear with a ghost contour and distorted mouth. Fur textures appear waxy with softened edge definitions.
"dog, using phone, wild, realistic style",dreamStudio_2_6_1_1.jpg,63,2.193231197886995,"A soft-focus close-up captures a dog's face against a muted background. Facial structures remain recognizable but suffer from significant blurring and feature fusion. Extreme oversmoothing removes all fine texture resulting in flat, waxy surfaces."
"dog, wearing coat, city, anime style",deepai_2_12_0_0.jpg,64,3.3311549929896285,An anime-style illustration shows a person from behind walking a dog in a city. The subjects display a malformed human hand and a distorted canine face. Background textures appear flat with some weak edge definition.
"dog, wearing coat, city, anime style",dreamStudio_2_7_0_0.jpg,64,2.530612156271325,A white dog in a brown costume stands on a plain surface under warm light. Facial structure is distorted with malformed patches and confusing anatomy near the muzzle. Low sharpness causes softened textures and blurred boundaries.
"dog, wearing coat, city, realistic style",deepai_2_12_0_1.jpg,64,2.854808934947396,A stylized 3D dog in a red jacket stands on a city street. The dog's face and paws exhibit noticeable structural distortion and poor definition. Background textures are flat and lack fine detail.
"dog, wearing coat, city, realistic style",dreamStudio_2_7_0_1.jpg,64,2.7236504106464454,A stylized digital image shows two dogs in an indoor setting. The right dog features a malformed fused growth on its head and an undefined body. Global oversmoothing produces waxy textures and indistinct background details.
"dog, wearing coat, wild, anime style",deepai_2_12_1_0.jpg,64,3.221897876998213,A brown dog in a quilted vest sits on grey pavement. The subject is clear but features indistinct paws and distorted garment geometry. Fur appears waxy while the ground shows repetitive pseudo-texture patterns.
"dog, wearing coat, wild, anime style",dreamStudio_2_7_1_0.jpg,64,1.807224625956002,A photorealistic image shows a dog in a blue garment on a couch. The subject displays malformed facial features and a structurally implausible neck ruff. Fur textures appear waxy and background surfaces lack natural detail.
"dog, wearing coat, wild, realistic style",deepai_2_12_1_1.jpg,64,3.328766891308784,"A photorealistic image shows a dog in a red coat on grass. The subject is clear, but the rear fur texture is unnaturally spiky and leaf-like. Background shows oversmoothing while textures lack natural edge definition."
"dog, wearing coat, wild, realistic style",dreamStudio_2_7_1_1.jpg,64,1.8005307619048536,A digital painting portrays a standing dog against a soft background. The canine subject has distorted anatomy with simplified limbs and melted fur. Global oversmoothing creates waxy textures and lacks sharp edge definition.
"dog, wearing hat, city, anime style",deepai_2_13_0_0.jpg,65,2.232645425,A stylized cartoon dog in a top hat and coat against a blue background. The subject's facial anatomy is structurally stable and semantically clear. Outlines show aliasing while textures remain flat and lack detail.
"dog, wearing hat, city, anime style",dreamStudio_2_8_0_0.jpg,65,1.5311689832778734,"A grayscale frontal portrait of a dog's face on a plain background. The subject's muzzle is severely distorted into a dark, unstructured anatomical mass. Extreme oversmoothing eliminates texture and blurs all local edge boundaries."
"dog, wearing hat, city, realistic style",deepai_2_13_0_1.jpg,65,3.0780809124944284,"A digital painting shows a dog in a black fedora before a building. The dog's face is coherent, though eyes are mismatched and whiskers look artificial. Global textures appear waxy and oversmoothed with softened edges."
"dog, wearing hat, city, realistic style",dreamStudio_2_8_0_1.jpg,65,2.791146069,A 3D-style dog in a blue hat sits on a plain beige background. The subject's facial features and paws exhibit structural softness and fusion. Fur textures appear uniformly waxy and lack fine-grained natural detail.
"dog, wearing hat, wild, anime style",deepai_2_13_1_0.jpg,65,4.313771079854292,"A golden retriever wears a yellow cap with a graphic in close-up. The cap's graphic is a malformed fusion of features, while the dog's face is stable. Fur textures exhibit smoothing and softened edge definition."
"dog, wearing hat, wild, anime style",dreamStudio_2_8_1_0.jpg,65,1.7649038512497477,A grayscale sketch shows a pug in a tricorn hat and coat. The dog's face appears malformed while its body lacks coherent structure. Oversmoothing creates waxy textures and indistinct boundaries throughout the image.
"dog, wearing hat, wild, realistic style",deepai_2_13_1_1.jpg,65,2.7778682663987047,"A centered portrait of a dog wearing a black cowboy hat. The dog's mouth and tongue are heavily distorted with fused, unnatural shapes. Fur textures appear waxy and the background shows repetitive grainy noise."
"dog, wearing hat, wild, realistic style",dreamStudio_2_8_1_1.jpg,65,2.0842609076913727,A digital painting shows a seated corgi-like dog on a plain background. The subject displays minor anatomical distortions in facial features and front paws. Fur textures appear smooth with a pervasive waxy surface quality.
"dog, wearing shirt, city, anime style",deepai_2_14_0_0.jpg,66,3.9323133072759178,A close-up portrait shows a dog in an orange shirt on pavement. The subject features human-like eyes and structurally ambiguous paws with fused digits. Textures exhibit mild oversmoothing and a lack of sharp micro-details.
"dog, wearing shirt, city, anime style",dreamStudio_2_9_0_0.jpg,66,1.9746865649295764,A close-up portrait of a stylized dog against a plain background. The subject maintains a clear facial structure with simplified geometry. Widespread oversmoothing creates a waxy texture and softened edges.
"dog, wearing shirt, city, realistic style",deepai_2_14_0_1.jpg,66,4.052053274936504,A dog in a plaid bandana stands in a paved urban square. The subject shows wide-set eyes and unnaturally thin forelimbs affecting realism. Fur textures look waxy and the background lacks fine detail.
